Path,label
./lab3-train/3119.bmp,1
./lab3-train/3120.bmp,1
./lab3-train/3121.bmp,1
./lab3-train/3122.bmp,1
./lab3-train/3123.bmp,1
./lab3-train/3124.bmp,0
./lab3-train/3125.bmp,1
./lab3-train/3126.bmp,1
./lab3-train/3127.bmp,1
./lab3-train/3128.bmp,1
./lab3-train/3129.bmp,1
./lab3-train/3130.bmp,1
./lab3-train/3131.bmp,1
./lab3-train/3132.bmp,0
./lab3-train/3133.bmp,1
./lab3-train/3134.bmp,0
./lab3-train/3135.bmp,1
./lab3-train/3136.bmp,1
./lab3-train/3137.bmp,1
./lab3-train/3138.bmp,0
./lab3-train/3139.bmp,0
./lab3-train/3140.bmp,0
./lab3-train/3141.bmp,1
./lab3-train/3142.bmp,1
./lab3-train/3143.bmp,0
./lab3-train/3144.bmp,0
./lab3-train/3145.bmp,1
./lab3-train/3146.bmp,1
./lab3-train/3147.bmp,1
./lab3-train/3148.bmp,0
./lab3-train/3149.bmp,1
./lab3-train/3150.bmp,1
./lab3-train/3151.bmp,0
./lab3-train/3152.bmp,0
./lab3-train/3153.bmp,0
./lab3-train/3154.bmp,1
./lab3-train/3155.bmp,0
./lab3-train/3156.bmp,1
./lab3-train/3157.bmp,1
./lab3-train/3158.bmp,1
./lab3-train/3159.bmp,0
./lab3-train/3160.bmp,1
./lab3-train/3161.bmp,1
./lab3-train/3162.bmp,0
./lab3-train/3163.bmp,1
./lab3-train/3164.bmp,0
./lab3-train/3165.bmp,1
./lab3-train/3166.bmp,1
./lab3-train/3167.bmp,0
./lab3-train/3168.bmp,1
./lab3-train/3169.bmp,1
./lab3-train/3170.bmp,1
./lab3-train/3171.bmp,1
./lab3-train/3172.bmp,1
./lab3-train/3173.bmp,1
./lab3-train/3174.bmp,0
./lab3-train/3175.bmp,0
./lab3-train/3176.bmp,1
./lab3-train/3177.bmp,1
./lab3-train/3178.bmp,0
./lab3-train/3179.bmp,0
./lab3-train/3180.bmp,1
./lab3-train/3181.bmp,1
./lab3-train/3182.bmp,0
./lab3-train/3183.bmp,1
./lab3-train/3184.bmp,0
./lab3-train/3185.bmp,0
./lab3-train/3186.bmp,1
./lab3-train/3187.bmp,0
./lab3-train/3188.bmp,1
./lab3-train/3189.bmp,1
./lab3-train/3190.bmp,1
./lab3-train/3191.bmp,1
./lab3-train/3192.bmp,1
./lab3-train/3193.bmp,1
./lab3-train/3194.bmp,0
./lab3-train/3195.bmp,1
./lab3-train/3196.bmp,0
./lab3-train/3197.bmp,1
./lab3-train/3198.bmp,0
./lab3-train/3199.bmp,1
./lab3-train/3200.bmp,1
./lab3-train/3201.bmp,1
./lab3-train/3202.bmp,1
./lab3-train/3203.bmp,1
./lab3-train/3204.bmp,1
./lab3-train/3205.bmp,0
./lab3-train/3206.bmp,1
./lab3-train/3207.bmp,1
./lab3-train/3208.bmp,1
./lab3-train/3209.bmp,0
./lab3-train/3210.bmp,1
./lab3-train/3211.bmp,1
./lab3-train/3212.bmp,1
./lab3-train/3213.bmp,1
./lab3-train/3214.bmp,1
./lab3-train/3215.bmp,1
./lab3-train/3216.bmp,0
./lab3-train/3217.bmp,0
./lab3-train/3218.bmp,1
./lab3-train/3219.bmp,1
./lab3-train/3220.bmp,1
./lab3-train/3221.bmp,1
./lab3-train/3222.bmp,0
./lab3-train/3223.bmp,1
./lab3-train/3224.bmp,1
./lab3-train/3225.bmp,0
./lab3-train/3226.bmp,1
./lab3-train/3227.bmp,0
./lab3-train/3228.bmp,1
./lab3-train/3229.bmp,1
./lab3-train/3230.bmp,0
./lab3-train/3231.bmp,1
./lab3-train/3232.bmp,1
./lab3-train/3233.bmp,0
./lab3-train/3234.bmp,0
./lab3-train/3235.bmp,1
./lab3-train/3236.bmp,1
./lab3-train/3237.bmp,1
./lab3-train/3238.bmp,1
./lab3-train/3239.bmp,1
./lab3-train/3240.bmp,1
./lab3-train/3241.bmp,1
./lab3-train/3242.bmp,1
./lab3-train/3243.bmp,1
./lab3-train/3244.bmp,1
./lab3-train/3245.bmp,0
./lab3-train/3246.bmp,0
./lab3-train/3247.bmp,1
./lab3-train/3248.bmp,0
./lab3-train/3249.bmp,1
./lab3-train/3250.bmp,1
./lab3-train/3251.bmp,0
./lab3-train/3252.bmp,1
./lab3-train/3253.bmp,1
./lab3-train/3254.bmp,1
./lab3-train/3255.bmp,1
./lab3-train/3256.bmp,1
./lab3-train/3257.bmp,1
./lab3-train/3258.bmp,0
./lab3-train/3259.bmp,1
./lab3-train/3260.bmp,1
./lab3-train/3261.bmp,1
./lab3-train/3262.bmp,1
./lab3-train/3263.bmp,0
./lab3-train/3264.bmp,0
./lab3-train/3265.bmp,0
./lab3-train/3266.bmp,1
./lab3-train/3267.bmp,1
./lab3-train/3268.bmp,0
./lab3-train/3269.bmp,1
./lab3-train/3270.bmp,1
./lab3-train/3271.bmp,1
./lab3-train/3272.bmp,0
./lab3-train/3273.bmp,1
./lab3-train/3274.bmp,1
./lab3-train/3275.bmp,0
./lab3-train/3276.bmp,1
./lab3-train/3277.bmp,1
./lab3-train/3278.bmp,1
./lab3-train/3279.bmp,0
./lab3-train/3280.bmp,0
./lab3-train/3281.bmp,1
./lab3-train/3282.bmp,1
./lab3-train/3283.bmp,1
./lab3-train/3284.bmp,0
./lab3-train/3285.bmp,1
./lab3-train/3286.bmp,1
./lab3-train/3287.bmp,0
./lab3-train/3288.bmp,1
./lab3-train/3289.bmp,1
./lab3-train/3290.bmp,1
./lab3-train/3291.bmp,1
./lab3-train/3292.bmp,0
./lab3-train/3293.bmp,1
./lab3-train/3294.bmp,0
./lab3-train/3295.bmp,1
./lab3-train/3296.bmp,1
./lab3-train/3297.bmp,1
./lab3-train/3298.bmp,1
./lab3-train/3299.bmp,1
./lab3-train/3300.bmp,0
./lab3-train/3301.bmp,1
./lab3-train/3302.bmp,1
./lab3-train/3303.bmp,1
./lab3-train/3304.bmp,1
./lab3-train/3305.bmp,1
./lab3-train/3306.bmp,1
./lab3-train/3307.bmp,1
./lab3-train/3308.bmp,1
./lab3-train/3309.bmp,1
./lab3-train/3310.bmp,1
./lab3-train/3311.bmp,1
./lab3-train/3312.bmp,1
./lab3-train/3313.bmp,1
./lab3-train/3314.bmp,0
./lab3-train/3315.bmp,0
./lab3-train/3316.bmp,0
./lab3-train/3317.bmp,1
./lab3-train/3318.bmp,1
./lab3-train/3319.bmp,1
./lab3-train/3320.bmp,0
./lab3-train/3321.bmp,1
./lab3-train/3322.bmp,1
./lab3-train/3323.bmp,1
./lab3-train/3324.bmp,1
./lab3-train/3325.bmp,1
./lab3-train/3326.bmp,0
./lab3-train/3327.bmp,1
./lab3-train/3328.bmp,0
./lab3-train/3329.bmp,1
./lab3-train/3330.bmp,0
./lab3-train/3331.bmp,1
./lab3-train/3332.bmp,0
./lab3-train/3333.bmp,1
./lab3-train/3334.bmp,1
./lab3-train/3335.bmp,1
./lab3-train/3336.bmp,1
./lab3-train/3337.bmp,1
./lab3-train/3338.bmp,1
./lab3-train/3339.bmp,1
./lab3-train/3340.bmp,1
./lab3-train/3341.bmp,0
./lab3-train/3342.bmp,1
./lab3-train/3343.bmp,1
./lab3-train/3344.bmp,1
./lab3-train/3345.bmp,1
./lab3-train/3346.bmp,1
./lab3-train/3347.bmp,1
./lab3-train/3348.bmp,1
./lab3-train/3349.bmp,1
./lab3-train/3350.bmp,1
./lab3-train/3351.bmp,1
./lab3-train/3352.bmp,1
./lab3-train/3353.bmp,0
./lab3-train/3354.bmp,1
./lab3-train/3355.bmp,1
./lab3-train/3356.bmp,0
./lab3-train/3357.bmp,0
./lab3-train/3358.bmp,0
./lab3-train/3359.bmp,1
./lab3-train/3360.bmp,1
./lab3-train/3361.bmp,0
./lab3-train/3362.bmp,0
./lab3-train/3363.bmp,1
./lab3-train/3364.bmp,0
./lab3-train/3365.bmp,0
./lab3-train/3366.bmp,1
./lab3-train/3367.bmp,1
./lab3-train/3368.bmp,0
./lab3-train/3369.bmp,1
./lab3-train/3370.bmp,1
./lab3-train/3371.bmp,1
./lab3-train/3372.bmp,1
./lab3-train/3373.bmp,0
./lab3-train/3374.bmp,1
./lab3-train/3375.bmp,1
./lab3-train/3376.bmp,1
./lab3-train/3377.bmp,0
./lab3-train/3378.bmp,0
./lab3-train/3379.bmp,0
./lab3-train/3380.bmp,1
./lab3-train/3381.bmp,1
./lab3-train/3382.bmp,0
./lab3-train/3383.bmp,1
./lab3-train/3384.bmp,0
./lab3-train/3385.bmp,1
./lab3-train/3386.bmp,1
./lab3-train/3387.bmp,1
./lab3-train/3388.bmp,1
./lab3-train/3389.bmp,0
./lab3-train/3390.bmp,1
./lab3-train/3391.bmp,1
./lab3-train/3392.bmp,1
./lab3-train/3393.bmp,0
./lab3-train/3394.bmp,1
./lab3-train/3395.bmp,0
./lab3-train/3396.bmp,1
./lab3-train/3397.bmp,1
./lab3-train/3398.bmp,0
./lab3-train/3399.bmp,1
./lab3-train/3400.bmp,0
./lab3-train/3401.bmp,1
./lab3-train/3402.bmp,1
./lab3-train/3403.bmp,1
./lab3-train/3404.bmp,1
./lab3-train/3405.bmp,1
./lab3-train/3406.bmp,1
./lab3-train/3407.bmp,1
./lab3-train/3408.bmp,1
./lab3-train/3409.bmp,0
./lab3-train/3410.bmp,1
./lab3-train/3411.bmp,1
./lab3-train/3412.bmp,1
./lab3-train/3413.bmp,1
./lab3-train/3414.bmp,0
./lab3-train/3415.bmp,0
./lab3-train/3416.bmp,1
./lab3-train/3417.bmp,1
./lab3-train/3418.bmp,1
./lab3-train/3419.bmp,1
./lab3-train/3420.bmp,1
./lab3-train/3421.bmp,1
./lab3-train/3422.bmp,1
./lab3-train/3423.bmp,1
./lab3-train/3424.bmp,1
./lab3-train/3425.bmp,1
./lab3-train/3426.bmp,1
./lab3-train/3427.bmp,0
./lab3-train/3428.bmp,1
./lab3-train/3429.bmp,0
./lab3-train/3430.bmp,1
./lab3-train/3431.bmp,1
./lab3-train/3432.bmp,1
./lab3-train/3433.bmp,0
./lab3-train/3434.bmp,0
./lab3-train/3435.bmp,1
./lab3-train/3436.bmp,1
./lab3-train/3437.bmp,1
./lab3-train/3438.bmp,1
./lab3-train/3439.bmp,1
./lab3-train/3440.bmp,1
./lab3-train/3441.bmp,0
./lab3-train/3442.bmp,1
./lab3-train/3443.bmp,0
./lab3-train/3444.bmp,1
./lab3-train/3445.bmp,1
./lab3-train/3446.bmp,1
./lab3-train/3447.bmp,1
./lab3-train/3448.bmp,0
./lab3-train/3449.bmp,0
./lab3-train/3450.bmp,0
./lab3-train/3451.bmp,1
./lab3-train/3452.bmp,0
./lab3-train/3453.bmp,0
./lab3-train/3454.bmp,0
./lab3-train/3455.bmp,1
./lab3-train/3456.bmp,0
./lab3-train/3457.bmp,1
./lab3-train/3458.bmp,1
./lab3-train/3459.bmp,0
./lab3-train/3460.bmp,1
./lab3-train/3461.bmp,1
./lab3-train/3462.bmp,0
./lab3-train/3463.bmp,1
./lab3-train/3464.bmp,1
./lab3-train/3465.bmp,1
./lab3-train/3466.bmp,1
./lab3-train/3467.bmp,1
./lab3-train/3468.bmp,1
./lab3-train/3469.bmp,1
./lab3-train/3470.bmp,1
./lab3-train/3471.bmp,1
./lab3-train/3472.bmp,1
./lab3-train/3473.bmp,1
./lab3-train/3474.bmp,1
./lab3-train/3475.bmp,0
./lab3-train/3476.bmp,0
./lab3-train/3477.bmp,1
./lab3-train/3478.bmp,0
./lab3-train/3479.bmp,1
./lab3-train/3480.bmp,1
./lab3-train/3481.bmp,1
./lab3-train/3482.bmp,1
./lab3-train/3483.bmp,1
./lab3-train/3484.bmp,0
./lab3-train/3485.bmp,0
./lab3-train/3486.bmp,0
./lab3-train/3487.bmp,1
./lab3-train/3488.bmp,0
./lab3-train/3489.bmp,0
./lab3-train/3490.bmp,1
./lab3-train/3491.bmp,0
./lab3-train/3492.bmp,1
./lab3-train/3493.bmp,1
./lab3-train/3494.bmp,1
./lab3-train/3495.bmp,1
./lab3-train/3496.bmp,1
./lab3-train/3497.bmp,1
./lab3-train/3498.bmp,0
./lab3-train/3499.bmp,0
./lab3-train/3500.bmp,1
./lab3-train/3501.bmp,0
./lab3-train/3502.bmp,0
./lab3-train/3503.bmp,1
./lab3-train/3504.bmp,1
./lab3-train/3505.bmp,1
./lab3-train/3506.bmp,1
./lab3-train/3507.bmp,1
./lab3-train/3508.bmp,0
./lab3-train/3509.bmp,1
./lab3-train/3510.bmp,0
./lab3-train/3511.bmp,0
./lab3-train/3512.bmp,0
./lab3-train/3513.bmp,0
./lab3-train/3514.bmp,1
./lab3-train/3515.bmp,1
./lab3-train/3516.bmp,0
./lab3-train/3517.bmp,1
./lab3-train/3518.bmp,0
./lab3-train/3519.bmp,1
./lab3-train/3520.bmp,1
./lab3-train/3521.bmp,1
./lab3-train/3522.bmp,1
./lab3-train/3523.bmp,1
./lab3-train/3524.bmp,1
./lab3-train/3525.bmp,1
./lab3-train/3526.bmp,1
./lab3-train/3527.bmp,1
./lab3-train/3528.bmp,1
./lab3-train/3529.bmp,0
./lab3-train/3530.bmp,1
./lab3-train/3531.bmp,1
./lab3-train/3532.bmp,1
./lab3-train/3533.bmp,1
./lab3-train/3534.bmp,0
./lab3-train/3535.bmp,0
./lab3-train/3536.bmp,1
./lab3-train/3537.bmp,1
./lab3-train/3538.bmp,1
./lab3-train/3539.bmp,1
./lab3-train/3540.bmp,1
./lab3-train/3541.bmp,1
./lab3-train/3542.bmp,0
./lab3-train/3543.bmp,0
./lab3-train/3544.bmp,1
./lab3-train/3545.bmp,1
./lab3-train/3546.bmp,0
./lab3-train/3547.bmp,1
./lab3-train/3548.bmp,1
./lab3-train/3549.bmp,0
./lab3-train/3550.bmp,1
./lab3-train/3551.bmp,1
./lab3-train/3552.bmp,1
./lab3-train/3553.bmp,1
./lab3-train/3554.bmp,0
./lab3-train/3555.bmp,0
./lab3-train/3556.bmp,1
./lab3-train/3557.bmp,1
./lab3-train/3558.bmp,0
./lab3-train/3559.bmp,0
./lab3-train/3560.bmp,1
./lab3-train/3561.bmp,0
./lab3-train/3562.bmp,0
./lab3-train/3563.bmp,1
./lab3-train/3564.bmp,1
./lab3-train/3565.bmp,0
./lab3-train/3566.bmp,1
./lab3-train/3567.bmp,0
./lab3-train/3568.bmp,1
./lab3-train/3569.bmp,0
./lab3-train/3570.bmp,1
./lab3-train/3571.bmp,1
./lab3-train/3572.bmp,1
./lab3-train/3573.bmp,1
./lab3-train/3574.bmp,1
./lab3-train/3575.bmp,1
./lab3-train/3576.bmp,1
./lab3-train/3577.bmp,1
./lab3-train/3578.bmp,0
./lab3-train/3579.bmp,1
./lab3-train/3580.bmp,0
./lab3-train/3581.bmp,0
./lab3-train/3582.bmp,0
./lab3-train/3583.bmp,0
./lab3-train/3584.bmp,0
./lab3-train/3585.bmp,1
./lab3-train/3586.bmp,1
./lab3-train/3587.bmp,1
./lab3-train/3588.bmp,0
./lab3-train/3589.bmp,0
./lab3-train/3590.bmp,1
./lab3-train/3591.bmp,1
./lab3-train/3592.bmp,1
./lab3-train/3593.bmp,0
./lab3-train/3594.bmp,0
./lab3-train/3595.bmp,1
./lab3-train/3596.bmp,0
./lab3-train/3597.bmp,1
./lab3-train/3598.bmp,1
./lab3-train/3599.bmp,1
./lab3-train/3600.bmp,1
./lab3-train/3601.bmp,0
./lab3-train/3602.bmp,1
./lab3-train/3603.bmp,1
./lab3-train/3604.bmp,1
./lab3-train/3605.bmp,1
./lab3-train/3606.bmp,1
./lab3-train/3607.bmp,1
./lab3-train/3608.bmp,1
./lab3-train/3609.bmp,1
./lab3-train/3610.bmp,1
./lab3-train/3611.bmp,0
./lab3-train/3612.bmp,1
./lab3-train/3613.bmp,1
./lab3-train/3614.bmp,0
./lab3-train/3615.bmp,0
./lab3-train/3616.bmp,1
./lab3-train/3617.bmp,1
./lab3-train/3618.bmp,1
./lab3-train/3619.bmp,1
./lab3-train/3620.bmp,1
./lab3-train/3621.bmp,1
./lab3-train/3622.bmp,0
./lab3-train/3623.bmp,1
./lab3-train/3624.bmp,0
./lab3-train/3625.bmp,1
./lab3-train/3626.bmp,1
./lab3-train/3627.bmp,1
./lab3-train/3628.bmp,1
./lab3-train/3629.bmp,0
./lab3-train/3630.bmp,1
./lab3-train/3631.bmp,0
./lab3-train/3632.bmp,1
./lab3-train/3633.bmp,1
./lab3-train/3634.bmp,1
./lab3-train/3635.bmp,0
./lab3-train/3636.bmp,1
./lab3-train/3637.bmp,0
./lab3-train/3638.bmp,1
./lab3-train/3639.bmp,1
./lab3-train/3640.bmp,0
./lab3-train/3641.bmp,0
./lab3-train/3642.bmp,0
./lab3-train/3643.bmp,1
./lab3-train/3644.bmp,0
./lab3-train/3645.bmp,1
./lab3-train/3646.bmp,0
./lab3-train/3647.bmp,1
./lab3-train/3648.bmp,0
./lab3-train/3649.bmp,1
./lab3-train/3650.bmp,1
./lab3-train/3651.bmp,1
./lab3-train/3652.bmp,1
./lab3-train/3653.bmp,1
./lab3-train/3654.bmp,1
./lab3-train/3655.bmp,0
./lab3-train/3656.bmp,1
./lab3-train/3657.bmp,1
./lab3-train/3658.bmp,1
./lab3-train/3659.bmp,1
./lab3-train/3660.bmp,1
./lab3-train/3661.bmp,0
./lab3-train/3662.bmp,1
./lab3-train/3663.bmp,1
./lab3-train/3664.bmp,1
./lab3-train/3665.bmp,1
./lab3-train/3666.bmp,1
./lab3-train/3667.bmp,1
./lab3-train/3668.bmp,1
./lab3-train/3669.bmp,0
./lab3-train/3670.bmp,1
./lab3-train/3671.bmp,1
./lab3-train/3672.bmp,1
./lab3-train/3673.bmp,1
./lab3-train/3674.bmp,1
./lab3-train/3675.bmp,1
./lab3-train/3676.bmp,1
./lab3-train/3677.bmp,1
./lab3-train/3678.bmp,1
./lab3-train/3679.bmp,0
./lab3-train/3680.bmp,1
./lab3-train/3681.bmp,1
./lab3-train/3682.bmp,1
./lab3-train/3683.bmp,1
./lab3-train/3684.bmp,0
./lab3-train/3685.bmp,1
./lab3-train/3686.bmp,0
./lab3-train/3687.bmp,1
./lab3-train/3688.bmp,1
./lab3-train/3689.bmp,1
./lab3-train/3690.bmp,0
./lab3-train/3691.bmp,1
./lab3-train/3692.bmp,0
./lab3-train/3693.bmp,1
./lab3-train/3694.bmp,1
./lab3-train/3695.bmp,1
./lab3-train/3696.bmp,1
./lab3-train/3697.bmp,0
./lab3-train/3698.bmp,1
./lab3-train/3699.bmp,1
./lab3-train/3700.bmp,1
./lab3-train/3701.bmp,1
./lab3-train/3702.bmp,1
./lab3-train/3703.bmp,1
./lab3-train/3704.bmp,1
./lab3-train/3705.bmp,1
./lab3-train/3706.bmp,1
./lab3-train/3707.bmp,1
./lab3-train/3708.bmp,1
./lab3-train/3709.bmp,0
./lab3-train/3710.bmp,0
./lab3-train/3711.bmp,0
./lab3-train/3712.bmp,1
./lab3-train/3713.bmp,0
./lab3-train/3714.bmp,0
./lab3-train/3715.bmp,1
./lab3-train/3716.bmp,1
./lab3-train/3717.bmp,1
./lab3-train/3718.bmp,1
./lab3-train/3719.bmp,1
./lab3-train/3720.bmp,0
./lab3-train/3721.bmp,0
./lab3-train/3722.bmp,1
./lab3-train/3723.bmp,1
./lab3-train/3724.bmp,0
./lab3-train/3725.bmp,1
./lab3-train/3726.bmp,0
./lab3-train/3727.bmp,0
./lab3-train/3728.bmp,1
./lab3-train/3729.bmp,0
./lab3-train/3730.bmp,0
./lab3-train/3731.bmp,1
./lab3-train/3732.bmp,1
./lab3-train/3733.bmp,1
./lab3-train/3734.bmp,1
./lab3-train/3735.bmp,1
./lab3-train/3736.bmp,0
./lab3-train/3737.bmp,0
./lab3-train/3738.bmp,1
./lab3-train/3739.bmp,1
./lab3-train/3740.bmp,1
./lab3-train/3741.bmp,1
./lab3-train/3742.bmp,0
./lab3-train/3743.bmp,1
./lab3-train/3744.bmp,1
./lab3-train/3745.bmp,0
./lab3-train/3746.bmp,1
./lab3-train/3747.bmp,1
./lab3-train/3748.bmp,1
./lab3-train/3749.bmp,0
./lab3-train/3750.bmp,0
./lab3-train/3751.bmp,1
./lab3-train/3752.bmp,1
./lab3-train/3753.bmp,1
./lab3-train/3754.bmp,1
./lab3-train/3755.bmp,0
./lab3-train/3756.bmp,1
./lab3-train/3757.bmp,1
./lab3-train/3758.bmp,0
./lab3-train/3759.bmp,1
./lab3-train/3760.bmp,0
./lab3-train/3761.bmp,1
./lab3-train/3762.bmp,1
./lab3-train/3763.bmp,0
./lab3-train/3764.bmp,1
./lab3-train/3765.bmp,1
./lab3-train/3766.bmp,1
./lab3-train/3767.bmp,0
./lab3-train/3768.bmp,1
./lab3-train/3769.bmp,0
./lab3-train/3770.bmp,1
./lab3-train/3771.bmp,1
./lab3-train/3772.bmp,0
./lab3-train/3773.bmp,1
./lab3-train/3774.bmp,1
./lab3-train/3775.bmp,0
./lab3-train/3776.bmp,1
./lab3-train/3777.bmp,1
./lab3-train/3778.bmp,0
./lab3-train/3779.bmp,1
./lab3-train/3780.bmp,1
./lab3-train/3781.bmp,0
./lab3-train/3782.bmp,1
./lab3-train/3783.bmp,0
./lab3-train/3784.bmp,1
./lab3-train/3785.bmp,1
./lab3-train/3786.bmp,1
./lab3-train/3787.bmp,0
./lab3-train/3788.bmp,1
./lab3-train/3789.bmp,1
./lab3-train/3790.bmp,1
./lab3-train/3791.bmp,0
./lab3-train/3792.bmp,1
./lab3-train/3793.bmp,1
./lab3-train/3794.bmp,1
./lab3-train/3795.bmp,1
./lab3-train/3796.bmp,0
./lab3-train/3797.bmp,1
./lab3-train/3798.bmp,1
./lab3-train/3799.bmp,1
./lab3-train/3800.bmp,0
./lab3-train/3801.bmp,0
./lab3-train/3802.bmp,1
./lab3-train/3803.bmp,1
./lab3-train/3804.bmp,1
./lab3-train/3805.bmp,0
./lab3-train/3806.bmp,1
./lab3-train/3807.bmp,1
./lab3-train/3808.bmp,1
./lab3-train/3809.bmp,0
./lab3-train/3810.bmp,0
./lab3-train/3811.bmp,1
./lab3-train/3812.bmp,0
./lab3-train/3813.bmp,1
./lab3-train/3814.bmp,1
./lab3-train/3815.bmp,0
./lab3-train/3816.bmp,0
./lab3-train/3817.bmp,1
./lab3-train/3818.bmp,0
./lab3-train/3819.bmp,1
./lab3-train/3820.bmp,1
./lab3-train/3821.bmp,1
./lab3-train/3822.bmp,1
./lab3-train/3823.bmp,1
./lab3-train/3824.bmp,1
./lab3-train/3825.bmp,1
./lab3-train/3826.bmp,0
./lab3-train/3827.bmp,1
./lab3-train/3828.bmp,1
./lab3-train/3829.bmp,0
./lab3-train/3830.bmp,0
./lab3-train/3831.bmp,1
./lab3-train/3832.bmp,0
./lab3-train/3833.bmp,0
./lab3-train/3834.bmp,0
./lab3-train/3835.bmp,0
./lab3-train/3836.bmp,0
./lab3-train/3837.bmp,1
./lab3-train/3838.bmp,1
./lab3-train/3839.bmp,0
./lab3-train/3840.bmp,1
./lab3-train/3841.bmp,1
./lab3-train/3842.bmp,1
./lab3-train/3843.bmp,1
./lab3-train/3844.bmp,1
./lab3-train/3845.bmp,1
./lab3-train/3846.bmp,1
./lab3-train/3847.bmp,0
./lab3-train/3848.bmp,1
./lab3-train/3849.bmp,1
./lab3-train/3850.bmp,1
./lab3-train/3851.bmp,1
./lab3-train/3852.bmp,1
./lab3-train/3853.bmp,1
./lab3-train/3854.bmp,1
./lab3-train/3855.bmp,1
./lab3-train/3856.bmp,1
./lab3-train/3857.bmp,0
./lab3-train/3858.bmp,1
./lab3-train/3859.bmp,1
./lab3-train/3860.bmp,0
./lab3-train/3861.bmp,0
./lab3-train/3862.bmp,0
./lab3-train/3863.bmp,1
./lab3-train/3864.bmp,1
./lab3-train/3865.bmp,0
./lab3-train/3866.bmp,1
./lab3-train/3867.bmp,0
./lab3-train/3868.bmp,1
./lab3-train/3869.bmp,1
./lab3-train/3870.bmp,0
./lab3-train/3871.bmp,1
./lab3-train/3872.bmp,1
./lab3-train/3873.bmp,1
./lab3-train/3874.bmp,1
./lab3-train/3875.bmp,1
./lab3-train/3876.bmp,1
./lab3-train/3877.bmp,0
./lab3-train/3878.bmp,1
./lab3-train/3879.bmp,1
./lab3-train/3880.bmp,0
./lab3-train/3881.bmp,1
./lab3-train/3882.bmp,1
./lab3-train/3883.bmp,0
./lab3-train/3884.bmp,1
./lab3-train/3885.bmp,0
./lab3-train/3886.bmp,1
./lab3-train/3887.bmp,0
./lab3-train/3888.bmp,1
./lab3-train/3889.bmp,1
./lab3-train/3890.bmp,1
./lab3-train/3891.bmp,0
./lab3-train/3892.bmp,1
./lab3-train/3893.bmp,1
./lab3-train/3894.bmp,1
./lab3-train/3895.bmp,1
./lab3-train/3896.bmp,1
./lab3-train/3897.bmp,0
./lab3-train/3898.bmp,0
./lab3-train/3899.bmp,1
./lab3-train/3900.bmp,1
./lab3-train/3901.bmp,1
./lab3-train/3902.bmp,1
./lab3-train/3903.bmp,1
./lab3-train/3904.bmp,1
./lab3-train/3905.bmp,1
./lab3-train/3906.bmp,0
./lab3-train/3907.bmp,1
./lab3-train/3908.bmp,1
./lab3-train/3909.bmp,0
./lab3-train/3910.bmp,1
./lab3-train/3911.bmp,0
./lab3-train/3912.bmp,1
./lab3-train/3913.bmp,1
./lab3-train/3914.bmp,0
./lab3-train/3915.bmp,1
./lab3-train/3916.bmp,1
./lab3-train/3917.bmp,1
./lab3-train/3918.bmp,1
./lab3-train/3919.bmp,1
./lab3-train/3920.bmp,1
./lab3-train/3921.bmp,1
./lab3-train/3922.bmp,0
./lab3-train/3923.bmp,1
./lab3-train/3924.bmp,1
./lab3-train/3925.bmp,0
./lab3-train/3926.bmp,0
./lab3-train/3927.bmp,0
./lab3-train/3928.bmp,1
./lab3-train/3929.bmp,1
./lab3-train/3930.bmp,0
./lab3-train/3931.bmp,1
./lab3-train/3932.bmp,1
./lab3-train/3933.bmp,1
./lab3-train/3934.bmp,0
./lab3-train/3935.bmp,0
./lab3-train/3936.bmp,1
./lab3-train/3937.bmp,1
./lab3-train/3938.bmp,1
./lab3-train/3939.bmp,1
./lab3-train/3940.bmp,0
./lab3-train/3941.bmp,1
./lab3-train/3942.bmp,1
./lab3-train/3943.bmp,0
./lab3-train/3944.bmp,0
./lab3-train/3945.bmp,0
./lab3-train/3946.bmp,1
./lab3-train/3947.bmp,0
./lab3-train/3948.bmp,1
./lab3-train/3949.bmp,1
./lab3-train/3950.bmp,0
./lab3-train/3951.bmp,1
./lab3-train/3952.bmp,0
./lab3-train/3953.bmp,1
./lab3-train/3954.bmp,0
./lab3-train/3955.bmp,1
./lab3-train/3956.bmp,0
./lab3-train/3957.bmp,0
./lab3-train/3958.bmp,0
./lab3-train/3959.bmp,1
./lab3-train/3960.bmp,1
./lab3-train/3961.bmp,1
./lab3-train/3962.bmp,1
./lab3-train/3963.bmp,0
./lab3-train/3964.bmp,1
./lab3-train/3965.bmp,1
./lab3-train/3966.bmp,1
./lab3-train/3967.bmp,0
./lab3-train/3968.bmp,1
./lab3-train/3969.bmp,0
./lab3-train/3970.bmp,1
./lab3-train/3971.bmp,1
./lab3-train/3972.bmp,1
./lab3-train/3973.bmp,1
./lab3-train/3974.bmp,1
./lab3-train/3975.bmp,0
./lab3-train/3976.bmp,1
./lab3-train/3977.bmp,1
./lab3-train/3978.bmp,0
./lab3-train/3979.bmp,1
./lab3-train/3980.bmp,1
./lab3-train/3981.bmp,1
./lab3-train/3982.bmp,0
./lab3-train/3983.bmp,0
./lab3-train/3984.bmp,1
./lab3-train/3985.bmp,1
./lab3-train/3986.bmp,1
./lab3-train/3987.bmp,0
./lab3-train/3988.bmp,0
./lab3-train/3989.bmp,1
./lab3-train/3990.bmp,0
./lab3-train/3991.bmp,1
./lab3-train/3992.bmp,1
